732681,0.01946719425286236,0.01714472243826104,6.24453348034848e-005
732682,0.01880759866925574,0.01380737584496727,6.24414356269476e-005
732683,0.01136233310465484,0.01015060107628285,6.24375369377983e-005
732686,0.005382296666501807,0.005164450456498937,6.242584379001492e-005
732687,0.002974612741514227,0.004071835402428947,6.242194704730864e-005
732688,-0.004781455680802793,-0.007836194452318313,6.241805079110208e-005
732689,0.01051796806704219,0.01292346412584733,6.241415502095116e-005
732690,-0.004988228309796727,-0.004275685087845038,6.241025973752201e-005
732693,-0.0177460566872597,-0.01521950388838278,6.239857680334637e-005
732694,0.002965346735466223,0.004629764338427655,6.239468346391774e-005
732695,0.0200479108981737,0.02061504189706032,6.239079061010067e-005
732696,0.007726545359904469,0.01477763814002531,6.238689824233923e-005
732697,0.002136756448101407,0.002981840495503318,6.238300636018934e-005
732700,0.002840920530734703,0.0003712236359521004,6.237133362607672e-005
732701,0.002942292518686607,-0.002955945894723033,6.236744368548486e-005
732702,0.01051353577694969,0.004779316040260051,6.236355422983841e-005
732714,0.0234123120413392,0.02351265375033984,6.231691857561117e-005
732715,-0.003190951904408879,-0.004294725331734473,6.231303541937017e-005
732716,0.003043875499181059,0.006207803471814932,6.230915274674231e-005
732717,-0.01304168538107686,-0.01596908658933161,6.230527055839374e-005
732718,0.0124931468155618,0.01039974666273857,6.230138885343628e-005
732721,-0.0007003526949048711,-0.002351370905371186,6.228974664024278e-005
732722,0.006705027267950969,0.005225688474883583,6.228586686907178e-005
732723,0.003012909580937029,0.009981132324828668,6.228198758173598e-005
732724,-0.02067757233646306,-0.02196255135987235,6.227810877734719e-005
732725,0.0002421281397011477,-0.002538105023244475,6.227423045612746e-005
732728,0.00124562902795855,0.0001057275952178749,6.226259838992831e-005
732729,0.01681317960649498,0.01647046015043308,6.225872199983051e-005
732730,-0.000896212611280589,-0.003254376099700473,6.225484609290177e-005
732731,0.003360680614904466,0.003598276315850857,6.225097066825391e-005
732732,0.007750344977255796,0.006221840140839152,6.224709572610898e-005
732735,-0.001523663959201227,0.0002467487003283697,6.223547379380356e-005
732736,0.004929164141643128,0.001421538622834451,6.223160078033807e-005
732737,0.003427317879222347,0.005816647806440312,6.22277282493755e-005
732738,-0.0169909872905939,-0.016011192527702,6.222385620024973e-005
732739,0.002898910718171166,0.005935445131161732,6.221998463251666e-005
732742,-0.002691813297211909,-0.003357310811051173,6.220837282078229e-005
732743,-0.02300569944545683,-0.0225291030330772,6.220450317973025e-005
732744,-0.00561788343138192,-0.007565583737328407,6.220063402029297e-005
732745,-0.004881741375705739,-0.004173118018144906,6.219676534202634e-005
732746,0.004533307313032253,0.0003911125102999957,6.219289714493037e-005
732749,0.01087028705606219,0.01125594366970573,6.218129544044437e-005
732750,-0.001560992446051568,-0.0005001293985585908,6.217742916714286e-005
732751,0.01049424908079577,0.0125237878898592,6.217356337501201e-005
732752,-0.001304232048344178,-0.0004879150808118071,6.216969806316364e-005
732753,-0.003504227259988002,-0.003710592611776975,6.216583323204183e-005
732756,0.01332402357387341,0.0149323099076617,6.215424162125949e-005
732757,0.002985566549319252,0.001534439910029217,6.249964842974798e-005
732758,0.006638437214450565,0.004890750506627795,6.249574246774969e-005
732759,0.0008313718303354367,0.004435083974316578,6.249183699402749e-005
732760,-0.00566122130168023,-0.005952595747882761,6.248793200835934e-005
732763,0.007774786327655603,0.0009353489291761274,6.247621997901298e-005
732764,0.005020429101547652,0.002219281357187741,6.247231694489486e-005
732765,0.00881833213066141,0.005217159650783065,6.246841439816464e-005
732766,-0.009067919278621717,-0.008309799497076664,6.246451233926642e-005
732767,0.005166563411182157,0.002762763783310307,6.246061076753406e-005
732770,0.017184248620284,0.01631062277833606,6.244890897666444e-005
732771,0.009310474538645641,0.007826621426314073,6.244500935403963e-005
732772,0.009729467738722519,0.007793664902489006,6.244111021813659e-005
732773,0.002970081002209302,-0.0003171258400103127,6.243721156939941e-005
732774,-7.523315479818216e-005,0.002409428119100943,6.243331340716196e-005
732777,0.01337619226327425,0.01200031274083835,6.24216218414464e-005
732778,0.00482865346942063,0.00231627106846477,6.241772562565195e-005
732779,-0.005550570279923117,-0.001539388751817805,6.241382989635724e-005
732780,-0.0207220119007443,-0.02044066311210979,6.240993465334022e-005
732781,0.02256278995360739,0.02042136707872677,6.240603989660087e-005
732784,0.005191278080684203,0.01403123708200882,6.239435854205055e-005
732785,0.006107181162810171,0.004714880307323144,6.239046572886764e-005
732786,0.006152317593948853,0.008366098386125564,6.238657340151832e-005
732787,-0.003391197470482887,-0.007733933222691669,6.238268155978055e-005
732788,0.01302648757339897,0.02229093008153527,6.237879020365433e-005
732791,-0.005621507225289979,-0.004945676609074079,6.236711904739067e-005
732792,-0.0006720935890323077,-0.007106752372345926,6.236322963215635e-005
732793,0.01208130095540017,0.01265210567187247,6.235934070253357e-005
732794,-0.0003962877014103139,-0.0005255817201973434,6.235545225763417e-005
732795,0.01478358268384472,0.01658111767080861,6.235156429745814e-005
732805,0.03932112250041997,0.03949457827017078,6.231271134726768e-005
732806,0.02721994016964269,0.02274858660453782,6.230882871527399e-005
732807,0.01144285245176002,0.009486918749889606,6.230494656689345e-005
732808,-0.008608670443064459,-0.005376250172253516,6.230106490257015e-005
732809,0.03284529913508383,0.0425757637846802,6.229718372163795e-005
732812,0.0431226215171836,0.03821735528115222,6.228554307985412e-005
732813,-0.01555147153987524,-0.03054946613400256,6.228166383248635e-005
732814,0.003302464753550893,0.007373310166861824,6.227778506850967e-005
732815,-0.00323618537456849,-0.004839565183682004,6.227390678748002e-005
732816,0.02621392261574318,0.02613274996738357,6.227002898961942e-005
732819,0.005546458267604804,-0.001118378832752343,6.22583984926095e-005
732820,-0.04078114603610461,-0.03205486674520985,6.225452262587083e-005
732821,-0.00714299808599228,-0.008493336457777612,6.225064724141305e-005
732822,-0.0004165895912224826,0.0003149113345450871,6.224677233968023e-005
732823,0.01783517129732659,0.01411879290572915,6.224289792000626e-005
732826,0.0264999774608945,0.02146609380789566,6.223127755489166e-005
732827,0.00912250090024691,0.005307733276394,6.222740506411917e-005
732828,-0.009650003336340918,-0.009647086082805179,6.222353305496142e-005
732829,0.02741072363636632,0.02613477121793695,6.221966152764047e-005
732830,-0.009097719760578049,-0.008785205988617761,6.221579048237835e-005
732833,0.009385547680913042,0.009120048592337726,6.220418023561436e-005
732834,-0.002865668493254092,-0.00326363627729398,6.220031111636715e-005
732835,-0.05639813542871286,-0.05334977839661814,6.219644247829059e-005
732836,0.004352262062832901,0.001223620595830921,6.21925743213847e-005
732837,-0.02397775530381707,-0.02520028401058128,6.218870664564946e-005
732840,0.002692814396705323,0.0009114442330202532,6.217710650413544e-005
732841,0.000466990837423964,-0.002771126701605842,6.217324075197261e-005
732842,-0.01108855127877273,-0.01108689404873753,6.216937548031432e-005
732843,0.001172227934074677,0.00173248430936046,6.216551068938259e-005
732844,0.02538150048429078,0.02639343407345596,6.216164637895538e-005
732847,0.01280946275066208,0.007506667335676065,6.215005632914661e-005
732848,0.002494581962749098,0.003811418621862739,6.214619394007137e-005
732849,-0.003505394840770171,0.003632408316858404,6.250017765219162e-005
732850,-0.001484028879696786,-0.001282760450430298,6.249627162402405e-005
732851,0.005927664914576969,0.006042983184905815,6.249236608413256e-005
732854,0.01789321853960524,0.01727459050850366,6.248065239256029e-005
732855,0.0003542580274649154,0.003735653822066087,6.247674880466292e-005
732856,-0.0007412588643121998,-0.0001616296168889253,6.24728457043755e-005
732857,0.02365496722027172,0.01972322096327295,6.246894309169804e-005
732858,-0.0008321840925967772,0.0003547461202260127,6.246504096663053e-005
732861,0.01891370143970828,0.01499272520034856,6.245333751575544e-005
732862,-0.006558344269774308,-0.009270704573547506,6.244943734001751e-005
732863,-0.01275962730322111,0.02200830544730548,6.24455376512234e-005
732864,0.01842486301237112,0.01333387642525263,6.244163844959516e-005
732865,-0.005812465857225835,-0.006477286430429441,6.243773973491074e-005
732868,0.001201762017088326,0.002392222819459056,6.242604651118811e-005
732869,0.004568295702077174,0.006617544883352533,6.242214974316873e-005
732870,0.0004398780466312591,-0.003325684526230277,6.241825346164909e-005
