3	733712	57.00318624	-42.6889200272	27.2818465	27.2727
3	733213	43.8486048	-44.157848288	26.57905	20.979
3	731853	39.862368	-44.5166096	26.57905	20.979
3	731420	39.862368	-50.4959648	23.4322	20.979
3	730796	39.862368	-56.47532	20.28534999999999	20.979
3	730411	30.66336	17.116744	20.28534999999999	20.979
3	729627	30.66336	-1.281272	7.697949999999999	20.979
3	729172	20.44224	-5.36972	4.90075	13.986
3	728927	10.22112	-5.36972	4.90075	6.992999999999999
3	728486	8.5176	-7.925	3.1525	5.827499999999999
3	728073	5.323499999999999	-7.925	1.21	3.884999999999999
3	727646	2.73	-4.376	0.58	2.1
3	727427	1.82	-4.74	0.3	1.4
3	727291	1.4	0.3	0.3	1.4
6	735055	123.6369919830068	58.42354235152047	39.15555017535001	55.43512246800001
6	734650	123.6369919830068	42.35073339372958	31.94898425451001	55.43512246800001
6	734276	123.6369919830068	29.98703419542889	26.40547200771	55.43512246800001
6	733932	123.6369919830068	21.33244475661841	22.52501343495	55.43512246800001
6	733575	123.6369919830068	15.15059515746807	19.75325731155001	55.43512246800001
6	733178	77.27311998937927	7.42328315853014	16.2885621573	34.64695154250001
6	732879	51.51541332625284	-0.3040288404077858	12.82386700305	23.097967695
6	732492	51.51541332625284	-8.031340839345711	9.359171848800003	23.097967695
6	732093	34.34360888416856	-13.182882171971	7.049375079300002	15.39864513
6	731724	22.89573925611237	-14.32766913477661	6.536086908300002	10.26576342
6	731414	11.44786962805619	-16.61724306038785	5.509510566300001	5.13288171
6	731084	11.44786962805619	-18.90681698599909	4.482934224300001	5.13288171
6	730715	11.44786962805619	-20.9674335190492	3.559015516500001	5.13288171
6	730495	11.44786962805619	-22.68461396325763	2.78908326	5.13288171
6	730338	8.994947456632502	-4.287697677580001	2.78908326	5.13288171
6	729946	8.177224960575002	-5.105420173637501	2.322457650000001	4.6662561
6	729585	7.433840873250001	-6.220496304625002	1.68615	4.242051
6	729568	6.009572250000001	0.1887124999999998	1.68615	4.242051
6	729243	5.225715000000001	-0.3338590000000002	1.317276	3.688740000000001
6	728844	4.75065	-0.9989500000000002	0.8478000000000001	3.3534
6	728466	4.131	-1.6186	0.4104	2.916
6	728024	3.06	-2.0776	0.08639999999999999	2.16
6	727653	2.04	-2.2	0	1.44
6	727357	1.7	-2.2	0	1.2
28	734718	5.832602275500001	-0.7381804955475002	1.0680208125	3.654787500000001
28	734377	5.832602275500001	-0.8548325410575002	0.9949250625000001	3.654787500000001
28	733991	5.832602275500001	-1.0589736207	0.8670075	3.654787500000001
28	733544	5.554859310000001	-1.2256194	0.7625850000000001	3.480750000000001
28	729609	4.316130000000001	-1.2256194	0.7625850000000001	3.480750000000001
28	729244	4.316130000000001	-1.311942	0.6929700000000001	3.480750000000001
28	729139	4.110600000000001	-1.43526	0.5935200000000001	3.315
28	728861	3.315	0.5935200000000001	0.5935200000000001	3.315
28	728461	2.652	0.32832	0.32832	2.652
28	728031	1.56	0.138	0.138	1.56
28	727667	1.2	0.03	0.03	1.2
38	735014	18.24065584750159	21.03353483833161	13.454512868025	8.146097017500003
38	734657	18.24065584750159	17.75021678578132	11.988215404875	8.146097017500003
38	734272	18.24065584750159	11.36598723915577	9.137081448750003	8.146097017500003
38	733957	10.72979755735388	7.610558094081911	7.459943827500002	4.791821775000002
38	733569	10.72979755735388	6.537578338346524	6.980761650000002	4.791821775000002
38	733212	10.72979755735388	4.928108704743442	6.261988383750001	4.791821775000002
38	732844	10.72979755735388	0.09969980393419786	4.105668585000001	4.791821775000002
38	732821	10.72979755735388	-1.8316637563895	3.243140665500001	4.791821775000002
38	732459	7.918669784025002	-1.8316637563895	3.243140665500001	4.791821775000002
38	732122	5.279113189350001	-3.151442053727	2.444503703000001	3.194547850000001
38	731750	5.279113189350001	-4.10168242781	1.86948509	3.194547850000001
38	731398	5.279113189350001	-4.8935494062125	1.3903029125	3.194547850000001
38	731028	5.279113189350001	-5.579834120828001	0.9750116920000003	3.194547850000001
38	729697	5.279113189350001	-6.213327703550001	0.5916659500000001	3.194547850000001
38	729601	4.719815100000001	-6.399760400000001	0.4788500000000001	2.856100000000001
38	729230	3.954600000000001	-3.3389	0.4788500000000001	2.856100000000001
38	728861	3.042000000000001	-3.491	0.3690000000000001	2.197000000000001
38	728425	2.34	-3.725	0.2	1.69
38	728073	1.8	-3.905	0.06999999999999999	1.3
57	735045	16.708185	0.6062259999999966	12.41575	7.605
57	734674	16.708185	-1.064592500000004	11.65525	7.605
57	734299	16.708185	-3.570820250000004	10.5145	7.605
57	733948	11.13879	-5.798578250000005	9.500500000000001	5.07
57	733572	11.13879	-7.469396750000005	8.74	5.07
57	733208	11.13879	-11.92491275000001	6.712	5.07
57	732843	11.13879	-16.38042875000001	4.684	5.07
57	732819	9.282325000000002	-17.77277750000001	4.05025	4.225000000000001
57	732485	7.140250000000001	-17.77277750000001	4.05025	4.225000000000001
57	732129	7.140250000000001	-18.84381500000001	3.4165	4.225000000000001
57	731780	7.140250000000001	-19.55784000000001	2.994	4.225000000000001
57	731408	7.140250000000001	-20.27186500000001	2.5715	4.225000000000001
57	730996	7.140250000000001	-20.70028000000001	2.318	4.225000000000001
57	730650	7.140250000000001	-21.05729250000001	2.10675	4.225000000000001
57	730250	7.140250000000001	-21.27150000000001	1.98	4.225000000000001
57	730083	5.492500000000001	-22.91925000000001	1.005	3.25
57	729929	4.225000000000001	-0.1042499999999998	1.005	3.25
57	729561	4.225000000000001	-0.6112499999999999	0.615	3.25
57	729187	2.1125	-1.03375	0.29	1.625
57	729133	1.625	-1.2775	0.1025	1.25
57	728985	1.25	0.1025	0.1025	1.25
57	728537	1.25	0.04	0.04	1.25
58	735070	2.044900000000001	12.79089610000001	9.967261000000001	1.859
58	734706	2.044900000000001	11.9729361	9.223661	1.859
58	734356	2.044900000000001	11.0261474	8.362944000000001	1.859
58	733971	2.044900000000001	10.3615549	7.758769	1.859
